Date	Time	Oxygen	Temp
20-02-2023	01:53:45.206	99.702	30.004
20-02-2023	01:53:50.206	99.782	30.002
20-02-2023	01:53:55.206	99.747	30.004
20-02-2023	01:54:00.231	99.780	30.001
20-02-2023	01:54:05.207	99.757	30.004
20-02-2023	01:54:10.207	99.689	30.006
20-02-2023	01:54:15.220	99.656	30.006
20-02-2023	01:54:20.207	99.686	30.004
20-02-2023	01:54:25.207	99.701	30.007
20-02-2023	01:54:30.213	99.767	30.004
20-02-2023	01:54:35.211	99.735	30.005
20-02-2023	01:54:40.209	99.715	30.013
20-02-2023	01:54:45.212	99.749	30.011
20-02-2023	01:54:50.210	99.738	30.009
20-02-2023	01:54:55.212	99.697	30.011
20-02-2023	01:55:00.212	99.661	30.007
20-02-2023	01:55:05.212	99.784	30.008
20-02-2023	01:55:10.218	99.672	30.013
20-02-2023	01:55:15.212	99.746	30.014
20-02-2023	01:55:20.213	99.833	30.013
20-02-2023	01:55:25.212	99.762	30.014
20-02-2023	01:55:30.214	99.838	30.016
20-02-2023	01:55:35.212	99.827	30.012
20-02-2023	01:55:40.213	99.803	30.015
20-02-2023	01:55:45.232	99.899	30.013
20-02-2023	01:55:50.215	99.780	30.015
20-02-2023	01:55:55.225	99.882	30.014
20-02-2023	01:56:00.212	99.813	30.019
20-02-2023	01:56:05.215	99.798	30.015
20-02-2023	01:56:10.216	99.814	30.019
20-02-2023	01:56:15.218	99.837	30.023
20-02-2023	01:56:20.224	99.717	30.019
20-02-2023	01:56:25.215	99.783	30.020
20-02-2023	01:56:30.215	99.634	30.018
20-02-2023	01:56:35.216	99.654	30.018
20-02-2023	01:56:40.216	99.711	30.018
20-02-2023	01:56:45.225	99.605	30.017
20-02-2023	01:56:50.216	99.595	30.015
20-02-2023	01:56:55.221	99.550	30.016
20-02-2023	01:57:00.219	99.473	30.012
20-02-2023	01:57:05.218	99.462	30.014
20-02-2023	01:57:10.238	99.402	30.016
20-02-2023	01:57:15.218	99.323	30.014
20-02-2023	01:57:20.229	99.421	30.011
20-02-2023	01:57:25.220	99.396	30.015
20-02-2023	01:57:30.220	99.404	30.015
20-02-2023	01:57:35.232	99.309	30.014
20-02-2023	01:57:40.220	99.273	30.017
20-02-2023	01:57:45.222	99.190	30.015
20-02-2023	01:57:50.255	99.239	30.016
20-02-2023	01:57:55.221	99.173	30.012
20-02-2023	01:58:00.222	99.235	30.014
20-02-2023	01:58:05.223	99.166	30.011
20-02-2023	01:58:10.225	99.015	30.022
20-02-2023	01:58:15.222	99.150	30.017
20-02-2023	01:58:20.221	99.031	30.017
20-02-2023	01:58:25.222	98.909	30.021
20-02-2023	01:58:30.223	98.946	30.017
20-02-2023	01:58:35.223	98.983	30.025
20-02-2023	01:58:40.225	98.917	30.021
20-02-2023	01:58:45.224	98.956	30.028
20-02-2023	01:58:50.223	98.888	30.031
20-02-2023	01:58:55.223	98.862	30.031
20-02-2023	01:59:00.227	98.685	30.035
20-02-2023	01:59:05.225	98.715	30.032
20-02-2023	01:59:10.237	98.764	30.037
20-02-2023	01:59:15.226	98.789	30.035
20-02-2023	01:59:20.226	98.754	30.039
20-02-2023	01:59:25.226	98.627	30.049
20-02-2023	01:59:30.226	98.659	30.047
20-02-2023	01:59:35.227	98.579	30.046
20-02-2023	01:59:40.227	98.555	30.051
20-02-2023	01:59:45.227	98.490	30.045
20-02-2023	01:59:50.229	98.584	30.046
20-02-2023	01:59:55.228	98.428	30.048
20-02-2023	02:00:00.228	98.495	30.052
20-02-2023	02:00:05.227	98.548	30.058
20-02-2023	02:00:10.227	98.481	30.063
20-02-2023	02:00:15.250	98.399	30.060
20-02-2023	02:00:20.227	98.329	30.059
20-02-2023	02:00:25.227	98.367	30.059
20-02-2023	02:00:30.231	98.237	30.063
20-02-2023	02:00:35.227	98.063	30.063
20-02-2023	02:00:40.227	98.191	30.069
20-02-2023	02:00:45.227	98.137	30.070
20-02-2023	02:00:50.227	98.063	30.068
20-02-2023	02:00:55.227	98.031	30.073
20-02-2023	02:01:00.228	98.059	30.070
20-02-2023	02:01:05.229	98.039	30.073
20-02-2023	02:01:10.226	98.095	30.076
20-02-2023	02:01:15.231	97.992	30.075
20-02-2023	02:01:20.227	97.858	30.069
20-02-2023	02:01:25.229	97.925	30.075
20-02-2023	02:01:30.228	97.900	30.084
20-02-2023	02:01:35.228	97.881	30.083
20-02-2023	02:01:40.229	97.845	30.078
20-02-2023	02:01:45.227	97.729	30.084
20-02-2023	02:01:50.231	97.790	30.081
20-02-2023	02:01:55.228	97.766	30.077
20-02-2023	02:02:00.230	97.792	30.078
20-02-2023	02:02:05.229	97.584	30.080
20-02-2023	02:02:10.231	97.675	30.081
20-02-2023	02:02:15.230	97.648	30.085
20-02-2023	02:02:20.231	97.572	30.094
20-02-2023	02:02:25.241	97.519	30.096
20-02-2023	02:02:30.231	97.541	30.090
20-02-2023	02:02:35.240	97.376	30.095
20-02-2023	02:02:40.231	97.379	30.098
20-02-2023	02:02:45.233	97.266	30.096
20-02-2023	02:02:50.231	97.310	30.101
20-02-2023	02:02:55.233	97.188	30.096
20-02-2023	02:03:00.235	97.314	30.102
20-02-2023	02:03:05.232	97.226	30.105
20-02-2023	02:03:10.241	97.209	30.100
20-02-2023	02:03:15.231	97.232	30.104
20-02-2023	02:03:20.233	97.187	30.107
20-02-2023	02:03:25.232	97.171	30.109
20-02-2023	02:03:30.231	97.161	30.105
20-02-2023	02:03:35.238	97.140	30.105
20-02-2023	02:03:40.232	97.123	30.104
20-02-2023	02:03:45.232	97.096	30.106
20-02-2023	02:03:50.231	96.974	30.108
20-02-2023	02:03:55.231	96.970	30.107
20-02-2023	02:04:00.249	96.982	30.106
20-02-2023	02:04:05.233	96.912	30.114
20-02-2023	02:04:10.238	97.421	30.111
20-02-2023	02:04:15.234	98.021	30.109
20-02-2023	02:04:20.235	98.462	30.111
20-02-2023	02:04:25.237	98.857	30.113
20-02-2023	02:04:30.235	99.116	30.117
20-02-2023	02:04:35.243	99.333	30.120
20-02-2023	02:04:40.235	99.502	30.126
20-02-2023	02:04:45.238	99.681	30.127
20-02-2023	02:04:50.236	99.802	30.134
20-02-2023	02:04:55.237	99.731	30.140
20-02-2023	02:05:00.238	100.023	30.139
20-02-2023	02:05:05.236	99.889	30.143
20-02-2023	02:05:10.237	99.973	30.143
20-02-2023	02:05:15.237	99.904	30.147
20-02-2023	02:05:20.237	99.907	30.148
20-02-2023	02:05:25.237	100.087	30.147
20-02-2023	02:05:30.242	100.048	30.148
20-02-2023	02:05:35.239	100.107	30.148
20-02-2023	02:05:40.240	100.044	30.145
20-02-2023	02:05:45.238	99.954	30.143
20-02-2023	02:05:50.252	99.949	30.141
20-02-2023	02:05:55.239	100.111	30.144
20-02-2023	02:06:00.237	100.046	30.142
20-02-2023	02:06:05.238	100.150	30.138
20-02-2023	02:06:10.239	100.081	30.139
20-02-2023	02:06:15.237	99.994	30.138
20-02-2023	02:06:20.239	100.076	30.137
20-02-2023	02:06:25.238	99.968	30.138
20-02-2023	02:06:30.238	100.054	30.135
20-02-2023	02:06:35.247	100.121	30.132
20-02-2023	02:06:40.242	100.121	30.132
20-02-2023	02:06:45.238	100.103	30.130
20-02-2023	02:06:50.239	100.093	30.132
20-02-2023	02:06:55.239	100.091	30.132
20-02-2023	02:07:00.238	100.005	30.134
20-02-2023	02:07:05.239	99.965	30.131
20-02-2023	02:07:10.250	99.955	30.133
20-02-2023	02:07:15.240	100.105	30.131
20-02-2023	02:07:20.241	100.054	30.139
20-02-2023	02:07:25.250	100.094	30.134
20-02-2023	02:07:30.242	99.969	30.133
20-02-2023	02:07:35.253	100.028	30.131
20-02-2023	02:07:40.241	100.009	30.129
20-02-2023	02:07:45.242	100.052	30.131
20-02-2023	02:07:50.243	100.083	30.136
20-02-2023	02:07:55.242	100.076	30.130
20-02-2023	02:08:00.246	100.164	30.129
20-02-2023	02:08:05.242	99.991	30.130
20-02-2023	02:08:10.242	100.181	30.130
20-02-2023	02:08:15.242	100.063	30.131
20-02-2023	02:08:20.242	100.150	30.133
20-02-2023	02:08:25.251	100.095	30.131
20-02-2023	02:08:30.242	100.027	30.132
20-02-2023	02:08:35.243	99.952	30.133
20-02-2023	02:08:40.243	100.058	30.133
20-02-2023	02:08:45.243	100.006	30.132
20-02-2023	02:08:50.243	100.073	30.132
20-02-2023	02:08:55.244	100.055	30.134
20-02-2023	02:09:00.246	100.114	30.135
20-02-2023	02:09:05.244	100.117	30.135
20-02-2023	02:09:10.245	100.074	30.137
20-02-2023	02:09:15.244	99.969	30.133
20-02-2023	02:09:20.248	100.071	30.128
20-02-2023	02:09:25.245	100.055	30.132
20-02-2023	02:09:30.246	100.043	30.136
20-02-2023	02:09:35.246	100.085	30.138
20-02-2023	02:09:40.246	100.108	30.136
20-02-2023	02:09:45.247	100.022	30.137
20-02-2023	02:09:50.247	100.148	30.139
20-02-2023	02:09:55.251	100.036	30.137
20-02-2023	02:10:00.255	100.014	30.140
20-02-2023	02:10:05.247	99.955	30.139
20-02-2023	02:10:10.247	100.040	30.142
20-02-2023	02:10:15.247	100.153	30.139
20-02-2023	02:10:20.247	100.142	30.141
20-02-2023	02:10:25.263	99.982	30.146
20-02-2023	02:10:30.248	100.127	30.148
20-02-2023	02:10:35.247	100.028	30.146
20-02-2023	02:10:40.248	100.171	30.143
20-02-2023	02:10:45.252	100.101	30.144
20-02-2023	02:10:50.252	100.080	30.147
20-02-2023	02:10:55.249	100.134	30.146
20-02-2023	02:11:00.248	100.046	30.149
20-02-2023	02:11:05.249	100.130	30.149
20-02-2023	02:11:10.250	100.105	30.148
20-02-2023	02:11:15.280	100.064	30.147
20-02-2023	02:11:20.251	100.205	30.147
20-02-2023	02:11:25.251	100.157	30.149
20-02-2023	02:11:30.251	100.089	30.153
20-02-2023	02:11:35.252	100.143	30.157
20-02-2023	02:11:40.250	100.184	30.151
20-02-2023	02:11:45.250	100.109	30.158
20-02-2023	02:11:50.251	100.023	30.155
20-02-2023	02:11:55.251	100.136	30.157
20-02-2023	02:12:00.264	100.098	30.157
20-02-2023	02:12:05.251	100.131	30.153
20-02-2023	02:12:10.251	100.151	30.156
20-02-2023	02:12:15.252	99.969	30.157
20-02-2023	02:12:20.251	100.062	30.156
20-02-2023	02:12:25.260	99.868	30.155
20-02-2023	02:12:30.254	99.923	30.159
20-02-2023	02:12:35.254	99.839	30.155
20-02-2023	02:12:40.254	99.907	30.150
20-02-2023	02:12:45.254	99.906	30.147
20-02-2023	02:12:50.257	99.787	30.149
20-02-2023	02:12:55.255	99.895	30.151
20-02-2023	02:13:00.276	99.871	30.155
20-02-2023	02:13:05.257	99.690	30.149
20-02-2023	02:13:10.257	99.803	30.149
20-02-2023	02:13:15.257	99.645	30.146
20-02-2023	02:13:20.257	99.618	30.150
20-02-2023	02:13:25.257	99.688	30.147
20-02-2023	02:13:30.257	99.664	30.150
20-02-2023	02:13:35.257	99.654	30.148
20-02-2023	02:13:40.256	99.634	30.148
20-02-2023	02:13:45.257	99.511	30.152
20-02-2023	02:13:50.256	99.498	30.153
20-02-2023	02:13:55.256	99.456	30.150
20-02-2023	02:14:00.256	99.515	30.156
20-02-2023	02:14:05.260	99.429	30.157
20-02-2023	02:14:10.258	99.499	30.153
20-02-2023	02:14:15.258	99.345	30.149
20-02-2023	02:14:20.258	99.422	30.153
20-02-2023	02:14:25.262	99.322	30.159
20-02-2023	02:14:30.259	99.296	30.153
20-02-2023	02:14:35.259	99.356	30.160
20-02-2023	02:14:40.259	99.363	30.158
20-02-2023	02:14:45.259	99.330	30.160
20-02-2023	02:14:50.259	99.241	30.162
20-02-2023	02:14:55.260	99.184	30.163
20-02-2023	02:15:00.260	99.187	30.172
20-02-2023	02:15:05.260	99.071	30.167
20-02-2023	02:15:10.260	98.986	30.163
20-02-2023	02:15:15.261	99.019	30.170
20-02-2023	02:15:20.262	99.022	30.171
20-02-2023	02:15:25.268	98.998	30.166
20-02-2023	02:15:30.262	98.973	30.171
20-02-2023	02:15:35.261	98.950	30.175
20-02-2023	02:15:40.263	98.982	30.172
20-02-2023	02:15:45.262	98.823	30.179
20-02-2023	02:15:50.261	98.821	30.170
20-02-2023	02:15:55.261	98.907	30.173
20-02-2023	02:16:00.263	98.806	30.181
20-02-2023	02:16:05.261	98.690	30.175
20-02-2023	02:16:10.265	98.644	30.176
20-02-2023	02:16:15.272	98.702	30.188
20-02-2023	02:16:20.261	98.700	30.180
20-02-2023	02:16:25.261	98.648	30.181
20-02-2023	02:16:30.274	98.514	30.180
20-02-2023	02:16:35.261	98.442	30.184
20-02-2023	02:16:40.263	98.352	30.189
20-02-2023	02:16:45.273	98.402	30.183
20-02-2023	02:16:50.263	98.426	30.184
20-02-2023	02:16:55.262	98.445	30.189
20-02-2023	02:17:00.262	98.320	30.192
20-02-2023	02:17:05.261	98.332	30.199
20-02-2023	02:17:10.262	98.237	30.199
20-02-2023	02:17:15.265	98.269	30.193
20-02-2023	02:17:20.263	98.173	30.200
20-02-2023	02:17:25.262	98.220	30.203
20-02-2023	02:17:30.276	98.244	30.200
20-02-2023	02:17:35.266	98.107	30.204
20-02-2023	02:17:40.266	98.159	30.203
20-02-2023	02:17:45.267	98.201	30.206
20-02-2023	02:17:50.268	97.938	30.205
20-02-2023	02:17:55.273	98.061	30.202
20-02-2023	02:18:00.272	97.991	30.202
20-02-2023	02:18:05.267	98.026	30.199
20-02-2023	02:18:10.268	97.946	30.202
20-02-2023	02:18:15.268	97.745	30.207
20-02-2023	02:18:20.284	97.771	30.199
20-02-2023	02:18:25.268	97.776	30.207
20-02-2023	02:18:30.268	97.707	30.209
20-02-2023	02:18:35.269	97.693	30.216
20-02-2023	02:18:40.268	97.719	30.219
20-02-2023	02:18:45.281	97.622	30.216
20-02-2023	02:18:50.268	97.599	30.214
20-02-2023	02:18:55.269	97.593	30.219
20-02-2023	02:19:00.279	97.537	30.216
20-02-2023	02:19:05.268	97.610	30.219
20-02-2023	02:19:10.268	97.474	30.217
20-02-2023	02:19:15.268	97.534	30.217
20-02-2023	02:19:20.268	97.482	30.217
20-02-2023	02:19:25.284	97.479	30.221
20-02-2023	02:19:30.268	97.420	30.221
20-02-2023	02:19:35.267	97.460	30.215
20-02-2023	02:19:40.271	97.503	30.220
20-02-2023	02:19:45.269	97.367	30.222
20-02-2023	02:19:50.267	97.344	30.218
20-02-2023	02:19:55.268	97.303	30.213
20-02-2023	02:20:00.269	97.314	30.227
20-02-2023	02:20:05.269	97.127	30.227
20-02-2023	02:20:10.269	97.555	30.225
20-02-2023	02:20:15.270	98.079	30.226
20-02-2023	02:20:20.268	98.639	30.222
20-02-2023	02:20:25.270	98.889	30.226
20-02-2023	02:20:30.269	99.279	30.234
20-02-2023	02:20:35.270	99.518	30.242
20-02-2023	02:20:40.269	99.748	30.250
20-02-2023	02:20:45.269	99.761	30.252
20-02-2023	02:20:50.280	100.013	30.256
20-02-2023	02:20:55.272	100.081	30.257
20-02-2023	02:21:00.271	100.000	30.262
20-02-2023	02:21:05.271	100.170	30.264
20-02-2023	02:21:10.271	100.290	30.267
20-02-2023	02:21:15.270	100.182	30.269
20-02-2023	02:21:20.270	100.125	30.266
20-02-2023	02:21:25.284	100.262	30.266
20-02-2023	02:21:30.273	100.196	30.267
20-02-2023	02:21:35.274	100.306	30.266
20-02-2023	02:21:40.273	100.277	30.266
20-02-2023	02:21:45.274	100.204	30.263
20-02-2023	02:21:50.274	100.246	30.260
20-02-2023	02:21:55.277	100.321	30.264
20-02-2023	02:22:00.276	100.246	30.262
20-02-2023	02:22:05.277	100.274	30.262
20-02-2023	02:22:10.275	100.206	30.263
20-02-2023	02:22:15.275	100.315	30.258
20-02-2023	02:22:20.275	100.130	30.259
20-02-2023	02:22:25.282	100.226	30.257
20-02-2023	02:22:30.276	100.260	30.260
20-02-2023	02:22:35.277	100.248	30.254
20-02-2023	02:22:40.277	100.172	30.254
20-02-2023	02:22:45.278	100.319	30.252
20-02-2023	02:22:50.278	100.399	30.255
20-02-2023	02:22:55.293	100.230	30.256
20-02-2023	02:23:00.276	100.231	30.253
20-02-2023	02:23:05.277	100.214	30.256
20-02-2023	02:23:10.278	100.264	30.254
20-02-2023	02:23:15.277	100.264	30.256
20-02-2023	02:23:20.276	100.195	30.258
20-02-2023	02:23:25.358	100.315	30.254
20-02-2023	02:23:30.277	100.282	30.251
20-02-2023	02:23:35.277	100.242	30.250
20-02-2023	02:23:40.278	100.206	30.252
20-02-2023	02:23:45.278	100.216	30.250
20-02-2023	02:23:50.277	100.316	30.248
20-02-2023	02:23:55.277	100.402	30.250
20-02-2023	02:24:00.277	100.238	30.249
20-02-2023	02:24:05.278	100.335	30.248
20-02-2023	02:24:10.277	100.263	30.246
20-02-2023	02:24:15.277	100.219	30.248
20-02-2023	02:24:20.277	100.166	30.248
20-02-2023	02:24:25.277	100.263	30.246
20-02-2023	02:24:30.277	100.176	30.248
20-02-2023	02:24:35.277	100.283	30.248
20-02-2023	02:24:40.277	100.274	30.247
20-02-2023	02:24:45.277	100.288	30.250
20-02-2023	02:24:50.278	100.266	30.250
20-02-2023	02:24:55.279	100.280	30.251
20-02-2023	02:25:00.279	100.256	30.252
20-02-2023	02:25:05.278	100.304	30.251
20-02-2023	02:25:10.278	100.324	30.251
20-02-2023	02:25:15.279	100.229	30.254
20-02-2023	02:25:20.289	100.320	30.255
20-02-2023	02:25:25.278	100.195	30.254
20-02-2023	02:25:30.280	100.240	30.253
20-02-2023	02:25:35.289	100.225	30.256
20-02-2023	02:25:40.278	100.223	30.253
20-02-2023	02:25:45.279	100.255	30.254
20-02-2023	02:25:50.280	100.269	30.256
20-02-2023	02:25:55.279	100.288	30.254
20-02-2023	02:26:00.278	100.256	30.257
20-02-2023	02:26:05.280	100.290	30.256
20-02-2023	02:26:10.278	100.271	30.257
20-02-2023	02:26:15.279	100.307	30.256
20-02-2023	02:26:20.279	100.236	30.256
20-02-2023	02:26:25.280	100.320	30.255
20-02-2023	02:26:30.279	100.199	30.260
20-02-2023	02:26:35.279	100.235	30.262
20-02-2023	02:26:40.281	100.254	30.261
20-02-2023	02:26:45.279	100.222	30.259
20-02-2023	02:26:50.281	100.241	30.261
20-02-2023	02:26:55.280	100.330	30.261
20-02-2023	02:27:00.282	100.249	30.260
20-02-2023	02:27:05.311	100.330	30.266
20-02-2023	02:27:10.283	100.256	30.262
20-02-2023	02:27:15.284	100.395	30.262
20-02-2023	02:27:20.283	100.333	30.264
20-02-2023	02:27:25.285	100.287	30.266
20-02-2023	02:27:30.294	100.293	30.266
20-02-2023	02:27:35.283	100.300	30.268
20-02-2023	02:27:40.283	100.250	30.266
20-02-2023	02:27:45.285	100.230	30.267
20-02-2023	02:27:50.284	100.261	30.270
20-02-2023	02:27:55.293	100.258	30.268
20-02-2023	02:28:00.285	100.197	30.269
20-02-2023	02:28:05.284	100.191	30.264
20-02-2023	02:28:10.286	100.212	30.270
20-02-2023	02:28:15.286	100.216	30.268
20-02-2023	02:28:20.296	100.212	30.266
20-02-2023	02:28:25.283	100.150	30.270
20-02-2023	02:28:30.286	100.097	30.269
20-02-2023	02:28:35.287	100.106	30.270
20-02-2023	02:28:40.286	100.173	30.269
20-02-2023	02:28:45.290	100.055	30.266
20-02-2023	02:28:50.290	100.066	30.268
20-02-2023	02:28:55.288	99.975	30.266
20-02-2023	02:29:00.289	99.979	30.266
20-02-2023	02:29:05.288	99.944	30.268
20-02-2023	02:29:10.291	99.830	30.267
20-02-2023	02:29:15.289	99.781	30.266
20-02-2023	02:29:20.300	99.848	30.267
20-02-2023	02:29:25.291	99.798	30.262
20-02-2023	02:29:30.288	99.789	30.266
20-02-2023	02:29:35.291	99.755	30.264
20-02-2023	02:29:40.289	99.781	30.267
20-02-2023	02:29:45.291	99.714	30.270
20-02-2023	02:29:50.290	99.663	30.269
20-02-2023	02:29:55.307	99.679	30.267
20-02-2023	02:30:00.289	99.708	30.266
20-02-2023	02:30:05.289	99.591	30.265
20-02-2023	02:30:10.290	99.629	30.268
20-02-2023	02:30:15.291	99.468	30.271
20-02-2023	02:30:20.296	99.527	30.270
20-02-2023	02:30:25.290	99.540	30.269
20-02-2023	02:30:30.291	99.443	30.274
20-02-2023	02:30:35.291	99.373	30.268
20-02-2023	02:30:40.291	99.451	30.272
20-02-2023	02:30:45.290	99.394	30.282
20-02-2023	02:30:50.292	99.409	30.281
20-02-2023	02:30:55.300	99.368	30.284
20-02-2023	02:31:00.292	99.315	30.282
20-02-2023	02:31:05.292	99.226	30.287
20-02-2023	02:31:10.291	99.279	30.288
20-02-2023	02:31:15.291	99.123	30.287
20-02-2023	02:31:20.294	99.247	30.286
20-02-2023	02:31:25.291	99.198	30.289
20-02-2023	02:31:30.291	99.095	30.291
20-02-2023	02:31:35.291	99.168	30.282
20-02-2023	02:31:40.291	99.188	30.280
20-02-2023	02:31:45.292	99.042	30.290
20-02-2023	02:31:50.294	99.035	30.288
20-02-2023	02:31:55.293	98.803	30.282
20-02-2023	02:32:00.293	98.958	30.287
20-02-2023	02:32:05.292	98.863	30.294
20-02-2023	02:32:10.301	98.892	30.294
20-02-2023	02:32:15.292	98.808	30.302
20-02-2023	02:32:20.295	98.860	30.302
20-02-2023	02:32:25.293	98.710	30.306
20-02-2023	02:32:30.293	98.830	30.313
20-02-2023	02:32:35.295	98.775	30.311
20-02-2023	02:32:40.295	98.834	30.308
20-02-2023	02:32:45.299	98.776	30.309
20-02-2023	02:32:50.294	98.643	30.313
20-02-2023	02:32:55.298	98.600	30.312
20-02-2023	02:33:00.298	98.597	30.320
20-02-2023	02:33:05.295	98.520	30.320
20-02-2023	02:33:10.293	98.574	30.326
20-02-2023	02:33:15.293	98.559	30.324
20-02-2023	02:33:20.293	98.402	30.324
20-02-2023	02:33:25.295	98.412	30.323
20-02-2023	02:33:30.293	98.426	30.321
20-02-2023	02:33:35.294	98.419	30.319
20-02-2023	02:33:40.295	98.458	30.319
20-02-2023	02:33:45.295	98.316	30.321
20-02-2023	02:33:50.295	98.331	30.326
20-02-2023	02:33:55.294	98.349	30.325
20-02-2023	02:34:00.302	98.298	30.318
20-02-2023	02:34:05.295	98.269	30.323
20-02-2023	02:34:10.296	98.207	30.326
20-02-2023	02:34:15.294	98.151	30.330
20-02-2023	02:34:20.295	98.171	30.328
20-02-2023	02:34:25.300	98.053	30.336
20-02-2023	02:34:30.294	97.943	30.332
20-02-2023	02:34:35.296	97.963	30.332
20-02-2023	02:34:40.295	98.061	30.330
20-02-2023	02:34:45.296	98.087	30.331
20-02-2023	02:34:50.296	97.982	30.336
20-02-2023	02:34:55.312	97.996	30.335
20-02-2023	02:35:00.295	97.912	30.339
20-02-2023	02:35:05.295	97.892	30.339
20-02-2023	02:35:10.299	97.801	30.344
20-02-2023	02:35:15.297	97.789	30.343
20-02-2023	02:35:20.297	97.735	30.344
20-02-2023	02:35:25.298	97.653	30.346
20-02-2023	02:35:30.296	97.687	30.351
20-02-2023	02:35:35.296	97.674	30.350
20-02-2023	02:35:40.296	97.493	30.347
20-02-2023	02:35:45.297	97.530	30.343
20-02-2023	02:35:50.300	97.524	30.347
20-02-2023	02:35:55.297	97.482	30.350
20-02-2023	02:36:00.297	97.529	30.357
20-02-2023	02:36:05.297	97.440	30.358
20-02-2023	02:36:10.304	97.753	30.358
20-02-2023	02:36:15.297	98.224	30.354
20-02-2023	02:36:20.299	98.678	30.351
20-02-2023	02:36:25.298	98.999	30.351
20-02-2023	02:36:30.299	99.373	30.358
20-02-2023	02:36:35.299	99.596	30.361
20-02-2023	02:36:40.298	99.902	30.368
20-02-2023	02:36:45.299	99.907	30.369
20-02-2023	02:36:50.368	100.037	30.371
20-02-2023	02:36:55.298	100.228	30.373
20-02-2023	02:37:00.298	100.308	30.378
20-02-2023	02:37:05.316	100.197	30.380
20-02-2023	02:37:10.298	100.336	30.386
20-02-2023	02:37:15.299	100.315	30.382
20-02-2023	02:37:20.306	100.420	30.384
20-02-2023	02:37:25.301	100.469	30.385
20-02-2023	02:37:30.299	100.408	30.381
20-02-2023	02:37:35.300	100.427	30.382
20-02-2023	02:37:40.305	100.383	30.381
20-02-2023	02:37:45.301	100.317	30.385
20-02-2023	02:37:50.300	100.399	30.380
20-02-2023	02:37:55.301	100.466	30.383
20-02-2023	02:38:00.300	100.404	30.378
20-02-2023	02:38:05.301	100.420	30.380
20-02-2023	02:38:10.300	100.436	30.378
20-02-2023	02:38:15.301	100.307	30.381
20-02-2023	02:38:20.303	100.379	30.378
20-02-2023	02:38:25.306	100.452	30.377
20-02-2023	02:38:30.303	100.406	30.377
20-02-2023	02:38:35.303	100.367	30.377
20-02-2023	02:38:40.304	100.435	30.376
20-02-2023	02:38:45.304	100.456	30.375
20-02-2023	02:38:50.304	100.461	30.377
20-02-2023	02:38:55.305	100.409	30.374
20-02-2023	02:39:00.303	100.357	30.379
20-02-2023	02:39:05.303	100.404	30.373
20-02-2023	02:39:10.309	100.386	30.373
20-02-2023	02:39:15.303	100.393	30.374
20-02-2023	02:39:20.304	100.452	30.370
20-02-2023	02:39:25.315	100.495	30.370
20-02-2023	02:39:30.304	100.390	30.370
20-02-2023	02:39:35.305	100.423	30.373
20-02-2023	02:39:40.308	100.419	30.372
20-02-2023	02:39:45.305	100.329	30.370
20-02-2023	02:39:50.306	100.458	30.371
20-02-2023	02:39:55.306	100.440	30.371
20-02-2023	02:40:00.330	100.469	30.371
20-02-2023	02:40:05.307	100.401	30.370
20-02-2023	02:40:10.307	100.432	30.373
20-02-2023	02:40:15.331	100.437	30.372
20-02-2023	02:40:20.317	100.425	30.371
20-02-2023	02:40:25.308	100.273	30.372
20-02-2023	02:40:30.308	100.359	30.374
20-02-2023	02:40:35.311	100.333	30.370
20-02-2023	02:40:40.310	100.511	30.368
20-02-2023	02:40:45.311	100.401	30.369
20-02-2023	02:40:50.310	100.518	30.370
20-02-2023	02:40:55.310	100.404	30.373
20-02-2023	02:41:00.316	100.458	30.370
20-02-2023	02:41:05.311	100.422	30.371
20-02-2023	02:41:10.323	100.391	30.374
20-02-2023	02:41:15.312	100.376	30.373
20-02-2023	02:41:20.312	100.428	30.370
20-02-2023	02:41:25.319	100.453	30.370
20-02-2023	02:41:30.312	100.426	30.370
20-02-2023	02:41:35.329	100.413	30.374
20-02-2023	02:41:40.318	100.489	30.374
20-02-2023	02:41:45.311	100.423	30.376
20-02-2023	02:41:50.312	100.386	30.376
20-02-2023	02:41:55.317	100.362	30.377
20-02-2023	02:42:00.314	100.389	30.377
20-02-2023	02:42:05.313	100.443	30.377
20-02-2023	02:42:10.313	100.342	30.375
20-02-2023	02:42:15.312	100.441	30.373
20-02-2023	02:42:20.314	100.355	30.377
20-02-2023	02:42:25.319	100.436	30.375
20-02-2023	02:42:30.312	100.472	30.378
20-02-2023	02:42:35.314	100.297	30.378
20-02-2023	02:42:40.322	100.445	30.380
20-02-2023	02:42:45.313	100.499	30.381
20-02-2023	02:42:50.314	100.461	30.382
20-02-2023	02:42:55.314	100.388	30.381
20-02-2023	02:43:00.318	100.340	30.383
20-02-2023	02:43:05.314	100.363	30.382
20-02-2023	02:43:10.326	100.480	30.386
20-02-2023	02:43:15.313	100.441	30.386
20-02-2023	02:43:20.317	100.408	30.384
20-02-2023	02:43:25.314	100.454	30.390
20-02-2023	02:43:30.322	100.443	30.386
20-02-2023	02:43:35.315	100.422	30.388
20-02-2023	02:43:40.315	100.548	30.387
20-02-2023	02:43:45.326	100.551	30.391
20-02-2023	02:43:50.316	100.488	30.389
20-02-2023	02:43:55.315	100.297	30.390
20-02-2023	02:44:00.324	100.359	30.393
20-02-2023	02:44:05.315	100.383	30.391
20-02-2023	02:44:10.326	100.362	30.393
20-02-2023	02:44:15.316	100.419	30.390
20-02-2023	02:44:20.315	100.547	30.389
